Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
New Zealand,NZL,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,1083000000,1836000000,1869152400,1879810000,1873110000,1916350000,2037640000,2055950000,2159790000,2391140000,2441590000,2549530000,2737900000,2813740000,..
New Zealand,NZL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.75,6.75,6.85,6.73,6.53,6.86,6.82,6.65,6.87,6.85,6.61,6.92,6.78,6.87,..
New Zealand,NZL,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1.5421,1.3607,1.4227,1.6009,1.387833828,1.265810697,1.234283655,1.219407974,1.205433333,1.433975,1.436525,1.407408333,1.445258333,1.517875,1.542058333
New Zealand,NZL,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Deposit interest rate (%),FR.INR.DPST,6.915116667,7.783991667,7.551441667,4.0398,4.583250809,4.272055849,4.108112301,3.827016471,4.011666667,3.730833333,3.231666667,3.296666667,3.261666667,3.004166667,1.678333333
New Zealand,NZL,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,..,..,..,..,..,..,..,7,8,8,8,8,8,8,..
New Zealand,NZL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,5.2,..,..,..,..,..,..,..,..,6.2,..
New Zealand,NZL,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,3.75,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,5197837000,3697751000,4876960000,193676000,1552524000,714529000,-85362000,1333111000,1717010000,0,-167212000,-2268675000,-4915647000,-6185790000,-184000
New Zealand,NZL,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,1000000,-1000000,0,0,1000000,-1000000,0,2000000,0,0,0,0,0,1128000000,..
New Zealand,NZL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,158.3174059,160.1454332,164.8892503,162.8516884,163.3009077,167.9498772,..
New Zealand,NZL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,148.9777265,152.274516,154.9086369,152.9311396,152.9790967,155.474735,..
New Zealand,NZL,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,129.3556255,134.7337162,144.5689418,142.0757873,142.3894719,..,..,140.4439718,140.9348135,143.8580438,144.6053728,141.5980698,141.5802208,141.9052392,145.3538516
New Zealand,NZL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,77.2213974,79.29507446,77.62826538,77.72038269,78.27069092,78.7793045,78.51128387,77.63803864,77.43386841,74.69454193,74.55415344,75.4573822,74.8283844,..,..
New Zealand,NZL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,6.66627455,6.59833336,7.07439613,7.47817898,7.50315762,7.49012613,7.57564592,7.26941013,7.29434061,6.95747948,6.91408348,6.8058548,6.89220285,..,..
New Zealand,NZL,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,17.93708801,18.14466286,18.35627937,18.71707535,17.60934067,17.86351204,19.19723701,19.2130661,19.47607422,18.8892746,19.20671082,19.28811646,19.26945305,..,..
New Zealand,NZL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1777.487671,2140.546143,2204.057617,2099.188232,2517.370117,2856.425049,2988.038086,3070.338379,3208.724121,2675.735352,2793.13208,2973.247314,3021.2771,..,..
New Zealand,NZL,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,1849.866089,1934.806274,2103.544189,2285.128662,2335.138428,2433.311768,2465.922119,2589.246094,2684.681885,2600.48877,2785.118896,2879.128906,3011.491943,..,..
New Zealand,NZL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,22.7786026,20.70492554,22.3717308,22.27961349,21.72930908,21.2206974,21.48871231,22.36195564,22.56612778,25.30545807,25.44583893,24.54262161,25.17161751,..,..
New Zealand,NZL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,524.319519,558.9230347,635.1884766,601.7611084,698.8658447,769.432312,817.8325806,884.3444214,935.1008911,906.5014648,953.3148804,967.0529175,1016.33136,..,..
New Zealand,NZL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,545.6695557,505.2018127,606.2214966,655.0634766,648.2751465,655.4586792,674.9283447,745.7761841,782.3821411,881.0089111,950.5799561,936.4407349,1013.039673,..,..
New Zealand,NZL,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,0.010853985,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..
New Zealand,NZL,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,..,..,..,..,..,..,..,..,..,87.13471,87.16633,87.02213,87.00452,86.76465,..
New Zealand,NZL,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,27.2952404,27.6676693,29.99337959,..,..,..,35.55541992
New Zealand,NZL,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..,..,..,..,24.90020943,23.91073036,26.01878929,..,..,..,28.84902
New Zealand,NZL,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,26.14628983,25.86413002,28.09575081,..,..,..,32.28327179
New Zealand,NZL,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.03005219
New Zealand,NZL,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.80406952
New Zealand,NZL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.91979218
New Zealand,NZL,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,39.12833023,..,..,..,..,43.97468185,43.30794144,..,41.07334137,39.83462143,41.83322144,..,..,..,48.13676071
New Zealand,NZL,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,45.95883942,..,..,..,..,52.54317093,50.9888382,..,50.92531967,48.71704102,50.75867081,..,..,..,54.10976028
New Zealand,NZL,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,42.4215889,..,..,..,..,48.1067009,47.01750183,..,45.79953003,44.09867859,46.10203171,..,..,..,51.05107117
New Zealand,NZL,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,32.26599884,..,..,..,..,40.64183044,39.67079163,..,32.86268997,32.21551132,34.06352997,..,..,..,38.64308929
New Zealand,NZL,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,28.05161095,..,..,..,..,32.83068848,31.63524055,..,29.19659996,28.11856079,30.39016914,..,..,..,34.5418396
New Zealand,NZL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,30.23406982,..,..,..,..,36.87501907,35.78993988,..,31.10399055,30.24875069,32.30976105,..,..,..,36.64202881
New Zealand,NZL,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,72.35717773,..,..,..,..,65.60907745,66.77687836,..,67.11054993,67.50229645,68.31899261,..,..,..,74.56523895
New Zealand,NZL,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,73.2182312,..,..,..,..,70.55239105,70.87341309,..,72.08070374,72.00227356,71.89305878,..,..,..,75.68910217
New Zealand,NZL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,72.77233124,..,..,..,..,67.99291992,68.75534058,..,69.49482727,69.66253662,70.02867126,..,..,..,75.11358643
New Zealand,NZL,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..,..,..,..,..,..,..,..,3.874459982,3.661900043,4.626080036,..,..,..,6.198979855
New Zealand,NZL,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..,..,..,..,4.898759842,4.250480175,5.151730061,..,..,..,6.263969898
New Zealand,NZL,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,..,..,..,4.365839958,3.944449902,4.87721014,..,..,..,6.230690002
New Zealand,NZL,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..,..,..,..,..,..,..,..,0.370249987,0.305889994,0.797580004,..,..,..,0.955160022
New Zealand,NZL,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..,..,..,..,..,..,..,..,1.325029969,0.78779,1.102579951,..,..,..,1.296919942
New Zealand,NZL,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,..,..,0.828549981,0.53749001,0.943870008,..,..,..,1.122280002
New Zealand,NZL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,9700.090809,9640.607983,9556.317198,9403.848836,9601.903142,9458.485401,9360.949162,9089.619774,9012.731097,..,..,..,..,..,..
New Zealand,NZL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,6.90564653,6.922953855,7.137807576,6.885600534,6.905843577,6.741901401,6.768480029,6.674678746,6.544075394,..,..,..,..,..,..
New Zealand,NZL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,12.70125224,7.22693301,11.01913297,7.589809679,4.596472475,4.878268102,8.022320622,5.535268559,4.505229284,4.252912566,..,..,..,..,..
New Zealand,NZL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,54.05944681,54.02600965,50.9589291,55.72917865,55.08863353,56.46426725,51.73730345,53.25182583,55.89472474,55.50277118,..,..,..,..,..
New Zealand,NZL,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,22.59300032,27.06557265,24.29135025,20.5509401,22.08266524,18.96454825,20.01852521,20.08181566,16.15906218,15.53444181,..,..,..,..,..
New Zealand,NZL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
New Zealand,NZL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.052749874,0.002285558,0.301019361,0.020712034,0.004453946,0.0044961,0.006777517,0.006933531,0.006895759,0.002262188,..,..,..,..,..
New Zealand,NZL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,35.34700243,34.29479121,35.61150259,28.16146181,26.68359166,23.84731246,28.04762335,25.62401775,20.67118722,19.78961656,..,..,..,..,..
New Zealand,NZL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,10.41924682,11.54892236,13.29274133,15.97818332,18.09192945,19.5760178,20.12922465,21.0062864,23.30766579,24.57866757,..,..,..,..,..
New Zealand,NZL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,4543000000,5053000000,5829000000,6943000000,8124000000,8708000000,8910000000,9089000000,10140000000,10865000000,..,..,..,..,..
New Zealand,NZL,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.410000086,3.200000048,3.130000114,2.940000057,2.849999905,2.670000076,3.119999886,3.019999981,2.5,2.5,4.070000172,4.179999828,4.130000114,4.300000191,..
New Zealand,NZL,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,7.159999847,7.110000134,6.809999943,6.590000153,6.03000021,5.800000191,6.539999962,6.139999866,4.880000114,4.519999981,7.25,8.100000381,7.949999809,8.06000042,..
New Zealand,NZL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.429999828,5.300000191,5.099999905,4.880000114,4.550000191,4.340000153,4.940000057,4.679999828,3.75999999,3.569999933,5.75,6.25,6.139999866,6.28000021,..
New Zealand,NZL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,6.96999979,6.920000076,6.650000095,6.489999771,6.739999771,6.909999847,6.75,6.449999809,6.25,6.139999866,6.610000134,6.340000153,5.909999847,5.840000153,..
New Zealand,NZL,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,5.050000191,4.800000191,4.659999847,4.289999962,4.320000172,4.599999905,4.420000076,4.269999981,3.980000019,4,4.420000076,4.329999924,3.829999924,3.720000029,..
New Zealand,NZL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,8.609999657,8.75,8.380000114,8.420000076,8.840000153,8.930000305,8.800000191,8.369999886,8.25,8.029999733,8.56000042,8.130000114,7.789999962,7.739999771,..
New Zealand,NZL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.67000008,22.23999977,21.86000061,20.87999916,20.63999939,20.04999924,19.84000015,19.80999947,20.46999931,21.59000015,20.12999916,20.45000076,19.79000092,19.29000092,..
New Zealand,NZL,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,10.89000034,10.47999954,10.81999969,9.789999962,9.710000038,9.31000042,9.100000381,9.140000343,9.539999962,10,8.960000038,9.399999619,9.289999962,8.93999958,..
New Zealand,NZL,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,32.72999954,32.34000015,31.46999931,30.60000038,30.13999939,29.45000076,29.28000069,29.21999931,30.12000084,31.86000061,30.10000038,30.29000092,29.29999924,28.63999939,..
New Zealand,NZL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,70.36000061,70.83999634,71.48999786,72.62999725,72.62000275,73.04000092,73.41000366,73.73999786,73.29000092,72.27999878,73.26999664,73.22000122,74.30000305,74.87000275,..
New Zealand,NZL,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,84.05999756,84.72000122,84.51999664,85.91999817,85.97000122,86.08999634,86.48000336,86.59999847,86.48000336,86,86.62000275,86.26000214,86.88999939,87.33999634,..
New Zealand,NZL,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,58.65999985,58.91999817,60.15000153,60.97999954,61.02000046,61.61000061,61.91999817,62.40999985,61.63999939,60.11000061,61.34000015,61.59000015,62.90999985,63.61999893,..
New Zealand,NZL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,58.1,58.67,58.75,57.48,56.74,57.29,57.02,58.06,59.08,59.17,60.45,61.31,61.97,62.04,..
New Zealand,NZL,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,58.71,59.27,59.38,58.25,57.6,58.15,57.88,58.44,59.51,59.67,61.06,62.09,62.79,62.9,61.94
New Zealand,NZL,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,72.59,72.75,71.72,69.58,69.22,69.34,68.63,69.61,70.7,70.51,71.47,72.59,72.32,71.76,..
New Zealand,NZL,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,72.85,73,72.07,70,69.67,69.81,68.91,69.55,70.75,70.74,71.9,73.23,73.04,72.54,72.24
New Zealand,NZL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,65.11,65.49,65.03,63.35,62.8,63.14,62.66,63.67,64.73,64.68,65.81,66.8,67,66.77,66.37
New Zealand,NZL,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,65.55,65.9,65.51,63.92,63.43,63.79,63.2,63.81,64.96,65.06,66.36,67.55,67.83,67.65,67.02
New Zealand,NZL,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,55.11,55.56,53.48,48.19,47.24,46.96,45.91,47.52,49.43,51.04,51.86,53.16,56.2,56.28,..
New Zealand,NZL,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,55.06,55.61,53.46,48.49,47.44,47.4,46.7,47.26,49.19,50.84,51.68,52.9,55.93,56.02,54.01
New Zealand,NZL,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,61.12,60.55,58.1,53.48,50.95,50.01,50.12,51.23,54.16,55.02,56.24,57.01,56.71,57.05,..
New Zealand,NZL,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,60.92,60.31,58.06,53.43,50.96,50.56,50.18,50.74,53.91,54.86,56.15,56.98,56.44,56.71,56.07
New Zealand,NZL,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,58.16,58.09,55.84,50.9,49.14,48.53,48.08,49.43,51.88,53.1,54.12,55.14,56.46,56.67,..
New Zealand,NZL,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,58,57.96,55.77,50.97,49.22,49,48.45,49.02,51.6,52.91,53.99,55.01,56.19,56.37,55.07
New Zealand,NZL,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,21.72167332,17.58464165,13.91342422,12.67197071,8.144425569,11.98194307,16.45899946,16.41409444,17.08455259,19.47815263,..,..,..,..,..
New Zealand,NZL,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.193703491,5.105401788,5.253548488,5.322621074,5.507306318,5.342508053,5.455091058,5.414810989,5.519838785,5.423574888,..,..,..,..,..
New Zealand,NZL,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,3.340230565,2.957872722,3.338391502,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4047.318023,4054.495004,4082.723367,4073.238042,4225.094582,4177.025547,4357.809714,4360.305936,4553.026901,4431.514731,..,..,..,..,..
New Zealand,NZL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,106.7816408,104.8002256,107.6294273,108.6050606,112.1990205,109.3048013,112.1495925,110.1109928,112.6088175,107.8591806,..,..,..,..,..
New Zealand,NZL,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,23.02841,22.99917,23.23655,26.12523,..,..,..,..
New Zealand,NZL,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,37.87262,38.30192,36.97927,35.61468,..,..,..,..
New Zealand,NZL,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,25.25779,24.94879,25.56619,23.73553,..,..,..,..
New Zealand,NZL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,31.38531662,31.31036626,32.63676969,34.13502859,34.23279008,40.08703673,35.03123836,33.09211188,32.36028351,31.543914,30.72086272,29.86583649,29.6510966,30.07998341,..
New Zealand,NZL,Expense (current LCU),GC.XPN.TOTL.CN,53984000000,58448000000,61816000000,66326750000,69609640000,85395410000,76189090000,77036120000,78528700000,80544230000,83383180000,86988430000,90946140000,97201060000,..
New Zealand,NZL,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,138.4753227,158.3839647,181.0627149,140.6066889,172.9452512,203.7668393,191.8594354,201.1631246,205.5501096,161.9182569,154.9507091,175.7929452,179.2812546,174.9084696,..
New Zealand,NZL,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,168.5226847,202.6210572,229.9702215,187.4994469,236.1085822,283.2773035,280.5420223,296.6348339,313.0087489,258.359837,253.8529477,286.3369918,298.3474226,297.1772283,..
New Zealand,NZL,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,121.6987124,127.9302849,127.0113627,133.3503039,136.5221541,139.0203158,146.2226873,147.4598461,152.2785609,159.5618937,163.8281937,162.8830961,166.4130605,169.9044242,..
New Zealand,NZL,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,48971893742,55070068994,52693342221,52367982325,58072550618,60269193841,59386934243,66374613697,69299137474,71134000000,74186932107,79873704014,79820802626,81194010176,..
New Zealand,NZL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.60861375,29.27311395,32.07870923,28.73391077,30.27362768,30.39502406,28.85939059,28.81358116,27.98285738,27.85854155,26.47574625,27.33224841,27.59250263,26.9868974,..
New Zealand,NZL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.468783854,3.923490448,-2.68554998,4.036075792,2.820962,2.294145616,3.04134625,0.135514858,4.650778036,6.241918048,1.555634436,3.551801249,2.832904986,-0.24844518,..
New Zealand,NZL,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,32331354428,38845762748,42903077638,35417855095,43295270715,51359415314,50789260578,53232277476,56575508307,49510619623,49476878896,55423914721,57709884027,57155781332,50434149626
New Zealand,NZL,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,39074206315,40607279067,39516750292,41111676284,42271421050,43241189003,44556303283,44616683694,46691706620,49606164682,50377855262,52167176555,53645023100,53511744626,..
New Zealand,NZL,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,56031435000,58229823000,56666032000,58953116000,60616161000,62006784000,63892625000,63979209000,66954740000,71134000000,72240585000,74806427000,76925622000,76734504000,..
New Zealand,NZL,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,50928000000,54645000000,60759000000,55832000000,61559000000,64749000000,62766000000,67076000000,67906000000,71134000000,71861000000,79609000000,84632000000,87206000000,..
New Zealand,NZL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,33025095649,40159476740,42706825051,34875382597,44356174905,51152198482,50852168175,55007020975,56333268811,49606164682,50024190320,56564252260,58558389215,57452688792,..
New Zealand,NZL,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,36136068362,44072744923,47417866289,38709093860,47472409838,56211632118,56220290008,58976050381,62525946929,54990413413,55256766678,61527086997,63795794150,63213965337,56180075095
New Zealand,NZL,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-0.386037534,0.121067321,-0.251311996,2.322098535,2.295639858,1.549583382,0.695667367,1.610014047,0.801087897,0.896060155,0.630383683,0.759448473,-0.308423616,-0.117904822,..
New Zealand,NZL,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,6421045000,3387512000,3559878000,10817193000,6947234000,4810202000,5937236000,1313403000,-360515000,2288000000,-179967000,-2847922000,-3787402000,-4814240000,..
New Zealand,NZL,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,-664000000,226000000,-476000000,4512000000,4668000000,3301000000,1513000000,3748000000,1944000000,2288000000,1711000000,2212000000,-946000000,-381000000,..
New Zealand,NZL,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-430581674.3,166090982.6,-334575103.7,2818414642,3363515074,2607814904,1225812230,3073622676,1612698062,1595564776,1191068725,1571683177,-654554260.8,-251008811.7,..
New Zealand,NZL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
New Zealand,NZL,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
New Zealand,NZL,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
New Zealand,NZL,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
